// 翻译注意事项：
// 1、文本格式为UTF-8。
// 2、仅翻译等号右侧、引号内的中文文本即可，引号内的英文无需翻译。
// 3、双斜杠“//”后的中文无需翻译，为备注提示信息。
// 4、中文里的{0}{1}为动态替换文本，很特别的话我会给出范例。
// 5、[feee75]xxxx[-]这类的文本，中括号内的为颜色代码，无需翻译。

// *******************************************
// *******************************************
// ****************客户端本地化资源***********
// *******************************************
// *******************************************


// CombatSetWnd
CombatSetWnd_1 =增益状态
name_lib_surname_134 =罗赛
name_lib_surname_135 =休谟
name_lib_surname_136 =霍恩
name_lib_surname_137 =沃什
name_lib_surname_138 =波尔
name_lib_surname_139 =卡内
name_lib_surname_140 =汉森
name_lib_surname_141 =凯斯
name_lib_surname_142 =哈珀
name_lib_surname_143 =罗兹
name_lib_surname_144 =麦锡
name_lib_surname_145 =伯特
name_lib_surname_146 =普兰
name_lib_surname_147 =纳德
name_lib_surname_148 =菲逊
name_lib_surname_149 =纳尼
name_lib_surname_150 =贾帕
name_lib_surname_151 =李
name_lib_surname_152 =白恩
name_lib_surname_153 =森次
name_lib_surname_154 =巴立
name_lib_surname_155 =哈灵
name_lib_surname_156 =路丝
name_lib_surname_157 =奥古
name_lib_surname_158 =威廉
name_lib_surname_159 =牛顿
name_lib_surname_160 =劳伦
name_lib_surname_161 =特里
name_lib_surname_162 =利奥
name_lib_surname_163 =波德
name_lib_surname_164 =科弗
name_lib_surname_165 =代尔
name_lib_surname_166 =罗姆
name_lib_surname_167 =麦当
name_lib_surname_168 =埃特
name_lib_surname_169 =哈姆
name_lib_surname_170 =雷特
name_lib_surname_171 =斯普
name_lib_surname_172 =贝墨
name_lib_surname_173 =阿拉
name_lib_surname_174 =贝拉
name_lib_surname_175 =米尔
name_lib_surname_176 =盖洛
name_lib_surname_177 =戴维
name_lib_surname_178 =夏普
name_lib_surname_179 =卡尔
name_lib_surname_180 =里德
name_lib_surname_181 =比德
name_lib_surname_182 =布龙
name_lib_surname_183 =赫特
name_lib_surname_184 =埃奇
name_lib_surname_185 =沃思
name_lib_surname_186 =哈维
name_lib_surname_187 =林德
name_lib_surname_188 =乔舒
name_lib_surname_189 =惠特
name_lib_surname_190 =马杰
name_lib_surname_191 =乔治
name_lib_surname_192 =弗列
name_lib_surname_193 =娜拉
name_lib_surname_194 =拉塞
name_lib_surname_195 =艾威
name_lib_surname_196 =哈里
name_lib_surname_197 =沃克
name_lib_surname_198 =斯克
name_lib_surname_199 =斯特
name_lib_surname_200 =高德
name_lib_surname_201 =利
name_lib_surname_202 =多恩
name_lib_surname_203 =基蒂
name_lib_surname_204 =蒙德
name_lib_surname_205 =加登
name_lib_surname_206 =迪基
name_lib_surname_207 =亚当
name_lib_surname_208 =罗兰
name_lib_surname_209 =费斯
name_lib_surname_210 =柯姆
name_lib_surname_211 =伏恩
name_lib_surname_212 =冈特
name_lib_surname_213 =伦敦
name_lib_surname_214 =路易
name_lib_surname_215 =辛普
name_lib_surname_216 =阿尼
name_lib_surname_217 =豪曼
name_lib_surname_218 =迪斯
name_lib_surname_219 =布恩
name_lib_surname_220 =史朋
name_lib_surname_221 =弗琳
name_lib_surname_222 =阿尔
name_lib_surname_223 =菲杰
name_lib_surname_224 =盖伊
name_lib_surname_225 =朗费
name_lib_surname_226 =查曼
name_lib_surname_227 =魏德
name_lib_surname_228 =凯洛
name_lib_surname_229 =杜鲁
name_lib_surname_230 =玛拉
name_lib_surname_231 =佩兴
name_lib_surname_232 =菲德
name_lib_surname_233 =埃丝
name_lib_surname_234 =邓洛
name_lib_surname_235 =尤金
name_lib_surname_236 =罗杰
name_lib_surname_237 =迪肯
name_lib_surname_238 =腊斯
name_lib_surname_239 =罗兰
name_lib_surname_240 =沃伦
name_lib_surname_241 =罗斯
name_lib_surname_242 =斯威
name_lib_surname_243 =本尼
name_lib_surname_244 =丹尼
name_lib_surname_245 =麦逊
name_lib_surname_246 =沃尔
name_lib_surname_247 =尼达
name_lib_surname_248 =罗利
name_lib_surname_249 =瓦格
name_lib_surname_250 =明妮
name_lib_surname_251 =朗曼
name_lib_surname_252 =巴纳
name_lib_surname_253 =摩利
name_lib_surname_254 =理查
name_lib_surname_255 =安东
name_lib_surname_256 =马修
name_lib_surname_257 =玛丽
name_lib_surname_258 =卡门
name_lib_surname_259 =萨皮
name_lib_surname_260 =蔡尔
name_lib_surname_261 =博斯
name_lib_surname_262 =曼斯
name_lib_surname_263 =费迪
name_lib_surname_264 =比尔
name_lib_surname_265 =萨姆
name_lib_surname_266 =朱安
name_lib_surname_267 =卡尔
name_lib_surname_268 =索耶
name_lib_surname_269 =索菲
name_lib_surname_270 =巴克
name_lib_surname_271 =伊迪
name_lib_surname_272 =鲁夫
name_lib_surname_273 =迪娅
name_lib_surname_274 =格顿
// 男名/ male_name
name_lib_male_name_1 =纳森
name_lib_male_name_2 =戴德
name_lib_male_name_3 =莱特
name_lib_male_name_4 =霍尔
name_lib_male_name_5 =戴维
name_lib_male_name_6 =达勒
name_lib_male_name_7 =库克
name_lib_male_name_8 =安德
name_lib_male_name_9 =福森
name_lib_male_name_10 =瓦伦
name_lib_male_name_11 =斯特
name_lib_male_name_12 =萨默
name_lib_male_name_13 =维德
name_lib_male_name_14 =卡蒙
name_lib_male_name_15 =利肯
name_lib_male_name_16 =查
name_lib_male_name_17 =泰勒
name_lib_male_name_18 =科特
name_lib_male_name_19 =格
name_lib_male_name_20 =华德
name_lib_male_name_21 =西亚
name_lib_male_name_22 =渥拉
name_lib_male_name_23 =亚
name_lib_male_name_24 =密斯
name_lib_male_name_25 =奥卡
name_lib_male_name_26 =加里
name_lib_male_name_27 =霍尔
name_lib_male_name_28 =特纳
name_lib_male_name_29 =皮普
name_lib_male_name_30 =布朗
name_lib_male_name_31 =伯纳
name_lib_male_name_32 =希尔
name_lib_male_name_33 =米顿
name_lib_male_name_34 =弥敦
name_lib_male_name_35 =斯登
name_lib_male_name_36 =霍尔
name_lib_male_name_37 =洛特
name_lib_male_name_38 =谬治
name_lib_male_name_39 =皮古
name_lib_male_name_40 =奎克
name_lib_male_name_41 =默菲
name_lib_male_name_42 =弗瑞
name_lib_male_name_43 =梅雷
name_lib_male_name_44 =迪斯
name_lib_male_name_45 =莱登
name_lib_male_name_46 =郎托
name_lib_male_name_47 =马谢
name_lib_male_name_48 =艾迪
name_lib_male_name_49 =加里
name_lib_male_name_50 =卡缪
name_lib_male_name_51 =纳森
name_lib_male_name_52 =姆罗
name_lib_male_name_53 =雷治
name_lib_male_name_54 =文特
name_lib_male_name_55 =基思
name_lib_male_name_56 =瑞特
name_lib_male_name_57 =基思
name_lib_male_name_58 =穆罗
name_lib_male_name_59 =夏亚
name_lib_male_name_60 =塞缪
name_lib_male_name_61 =波鲁
name_lib_male_name_62 =斯伯
name_lib_male_name_63 =波尔
name_lib_male_name_64 =库克
name_lib_male_name_65 =沃克
name_lib_male_name_66 =文希
name_lib_male_name_67 =仲文
name_lib_male_name_68 =恩特
name_lib_male_name_69 =辛顿
name_lib_male_name_70 =诺里
name_lib_male_name_71 =柯克
name_lib_male_name_72 =希
name_lib_male_name_73 =拉克
name_lib_male_name_74 =爱略
name_lib_male_name_75 =索锡
name_lib_male_name_76 =文肯
name_lib_male_name_77 =瓦伦
name_lib_male_name_78 =霍尔
name_lib_male_name_79 =拜耳
name_lib_male_name_80 =乔里
name_lib_male_name_81 =艾迪
name_lib_male_name_82 =哈顿
name_lib_male_name_83 =理斯
name_lib_male_name_84 =贝尔
name_lib_male_name_85 =特纳
name_lib_male_name_86 =朗宁
name_lib_male_name_87 =杰克
name_lib_male_name_88 =戴德
name_lib_male_name_89 =西
name_lib_male_name_90 =达
name_lib_male_name_91 =文
name_lib_male_name_92 =加
name_lib_male_name_93 =谬特
name_lib_male_name_94 =诺埃
name_lib_male_name_95 =塞
name_lib_male_name_96 =基思
name_lib_male_name_97 =华
name_lib_male_name_98 =威姆
name_lib_male_name_99 =特纳
name_lib_male_name_100 =斯帝
name_lib_male_name_101 =欧文
name_lib_male_name_102 =肯
name_lib_male_name_103 =戈德
name_lib_male_name_104 =勒
name_lib_male_name_105 =诺
name_lib_male_name_106 =文西
name_lib_male_name_107 =道顿
name_lib_male_name_108 =普里
name_lib_male_name_109 =门斯
name_lib_male_name_110 =罗尼
name_lib_male_name_111 =佩德
name_lib_male_name_112 =易斯
name_lib_male_name_113 =乔力
name_lib_male_name_114 =库
name_lib_male_name_115 =阿宏
name_lib_male_name_116 =逊
name_lib_male_name_117 =罗尔
name_lib_male_name_118 =科科
name_lib_male_name_119 =贾尔
name_lib_male_name_120 =尼罗
name_lib_male_name_121 =加里
name_lib_male_name_122 =德嘉
name_lib_male_name_123 =杜瓦
name_lib_male_name_124 =弗格
name_lib_male_name_125 =密
name_lib_male_name_126 =央
name_lib_male_name_127 =珀西
name_lib_male_name_128 =兰登
name_lib_male_name_129 =贾斯
name_lib_male_name_130 =夫林
name_lib_male_name_131 =利弗
name_lib_male_name_132 =罗塞
name_lib_male_name_133 =泰勒
name_lib_male_name_134 =塞蒂
name_lib_male_name_135 =休姆
name_lib_male_name_136 =雪莱
name_lib_male_name_137 =魔菲
name_lib_male_name_138 =波耳
name_lib_male_name_139 =珀特
name_lib_male_name_140 =汉森
name_lib_male_name_141 =瓦伦
name_lib_male_name_142 =格林
name_lib_male_name_143 =辛沃
name_lib_male_name_144 =坎贝
name_lib_male_name_145 =扬
name_lib_male_name_146 =彼
name_lib_male_name_147 =德
name_lib_male_name_148 =麦弗
name_lib_male_name_149 =杰拉
name_lib_male_name_150 =安森
name_lib_male_name_151 =泰勒
name_lib_male_name_152 =比顿
name_lib_male_name_153 =塞恩
name_lib_male_name_154 =思伯
name_lib_male_name_155 =哈林
name_lib_male_name_156 =伊夫
name_lib_male_name_157 =森
name_lib_male_name_158 =瓦伦
name_lib_male_name_159 =乔闻
name_lib_male_name_160 =西亚
name_lib_male_name_161 =伊斯
name_lib_male_name_162 =伯纳
name_lib_male_name_163 =艾迪
name_lib_male_name_164 =斯莫
name_lib_male_name_165 =亚斯
name_lib_male_name_166 =卡扎
name_lib_male_name_167 =特纳
name_lib_male_name_168 =奎克
name_lib_male_name_169 =克里
name_lib_male_name_170 =帮治
name_lib_male_name_171 =霍尔
name_lib_male_name_172 =贝麦
name_lib_male_name_173 =布洛
name_lib_male_name_174 =加里
name_lib_male_name_175 =邓加
name_lib_male_name_176 =蒂安
name_lib_male_name_177 =瓦伦
name_lib_male_name_178 =彼得
name_lib_male_name_179 =沃克
name_lib_male_name_180 =加伊
name_lib_male_name_181 =特纳
name_lib_male_name_182 =菲姆
name_lib_male_name_183 =亚斯
name_lib_male_name_184 =艾弗
name_lib_male_name_185 =泰勒
name_lib_male_name_186 =山伦
name_lib_male_name_187 =莱夫
name_lib_male_name_188 =尔斯
name_lib_male_name_189 =肯瑞
name_lib_male_name_190 =维德
name_lib_male_name_191 =斯
name_lib_male_name_192 =雷德
name_lib_male_name_193 =诺拉
name_lib_male_name_194 =罗素
name_lib_male_name_195 =尔森
name_lib_male_name_196 =斐尔
name_lib_male_name_197 =登佳
name_lib_male_name_198 =德森
name_lib_male_name_199 =雷登
name_lib_male_name_200 =尔德
name_lib_male_name_201 =德拉
name_lib_male_name_202 =德卡
name_lib_male_name_203 =德华
name_lib_male_name_204 =拉尔
name_lib_male_name_205 =森德
name_lib_male_name_206 =奎克
name_lib_male_name_207 =墨菲
name_lib_male_name_208 =休杰
name_lib_male_name_209 =蒂安
name_lib_male_name_210 =西尔
name_lib_male_name_211 =神武
name_lib_male_name_212 =神威
name_lib_male_name_213 =弗斯
name_lib_male_name_214 =姆斯
name_lib_male_name_215 =坎尔
name_lib_male_name_216 =塞尔
name_lib_male_name_217 =囧特
name_lib_male_name_218 =狄斯
name_lib_male_name_219 =阿诺
name_lib_male_name_220 =伯恩
name_lib_male_name_221 =瑞林
name_lib_male_name_222 =艾德
name_lib_male_name_223 =克夫
name_lib_male_name_224 =乔伊
name_lib_male_name_225 =沃什
name_lib_male_name_226 =闻治
name_lib_male_name_227 =文
name_lib_male_name_228 =霍尔
name_lib_male_name_229 =加里
name_lib_male_name_230 =汉治
name_lib_male_name_231 =当斯
name_lib_male_name_232 =勒夫
name_lib_male_name_233 =尔斯
name_lib_male_name_234 =蒂安
name_lib_male_name_235 =罗吉
name_lib_male_name_236 =吉尔
name_lib_male_name_237 =更斯
name_lib_male_name_238 =斯威
name_lib_male_name_239 =贝克
name_lib_male_name_240 =杰
name_lib_male_name_241 =特纳
name_lib_male_name_242 =维夫
name_lib_male_name_243 =秘特
name_lib_male_name_244 =闻希
name_lib_male_name_245 =弗森
name_lib_male_name_246 =坎
name_lib_male_name_247 =库克
name_lib_male_name_248 =林克
name_lib_male_name_249 =赫拉
name_lib_male_name_250 =泰勒
name_lib_male_name_251 =瑞肯
name_lib_male_name_252 =特纳
name_lib_male_name_253 =克安
name_lib_male_name_254 =莱利
name_lib_male_name_255 =贝
name_lib_male_name_256 =格林
name_lib_male_name_257 =蒙菲
name_lib_male_name_258 =特纳
name_lib_male_name_259 =艾迪
name_lib_male_name_260 =奎
name_lib_male_name_261 =瓦伦
name_lib_male_name_262 =珀
name_lib_male_name_263 =伊乔
name_lib_male_name_264 =纳尔
name_lib_male_name_265 =夫克
name_lib_male_name_266 =坤克
name_lib_male_name_267 =卢克
name_lib_male_name_268 =亚密
name_lib_male_name_269 =格林
name_lib_male_name_270 =弗
name_lib_male_name_271 =霍勒
name_lib_male_name_272 =莱夫
name_lib_male_name_273 =查尔
name_lib_male_name_274 =斯通
// 女名/ female_name
name_lib_female_name_1 =赫达
name_lib_female_name_2 =莎莉
name_lib_female_name_3 =琳德
name_lib_female_name_4 =娜娜
name_lib_female_name_5 =沙伦
name_lib_female_name_6 =赛拉
name_lib_female_name_7 =席拉
name_lib_female_name_8 =蓓姬
name_lib_female_name_9 =耶塔
name_lib_female_name_10 =凯莉
name_lib_female_name_11 =珍特
name_lib_female_name_12 =蜜尔
name_lib_female_name_13 =蜜莉
name_lib_female_name_14 =玛吉
name_lib_female_name_15 =依耶
name_lib_female_name_16 =瑟锡
name_lib_female_name_17 =优拉
name_lib_female_name_18 =赛拉
name_lib_female_name_19 =席拉
name_lib_female_name_20 =婕咪
name_lib_female_name_21 =瑟希
name_lib_female_name_22 =凯瑟
name_lib_female_name_23 =杜达
name_lib_female_name_24 =希拉
name_lib_female_name_25 =罗伦
name_lib_female_name_26 =温迪
name_lib_female_name_27 =米雪
name_lib_female_name_28 =维拉
name_lib_female_name_29 =艾薇
name_lib_female_name_30 =艾娜
name_lib_female_name_31 =柏莎
name_lib_female_name_32 =维达
name_lib_female_name_33 =凯丝
name_lib_female_name_34 =梅
name_lib_female_name_35 =艾娃
name_lib_female_name_36 =爱莎
name_lib_female_name_37 =诺雅
name_lib_female_name_38 =姬玛
name_lib_female_name_39 =玛姬
name_lib_female_name_40 =琴
name_lib_female_name_41 =玛琪
name_lib_female_name_42 =朱莉
name_lib_female_name_43 =思丽
name_lib_female_name_44 =雪莉
name_lib_female_name_45 =穆丽
name_lib_female_name_46 =谢里
name_lib_female_name_47 =伦汀
name_lib_female_name_48 =仙蒂
name_lib_female_name_49 =洛兰
name_lib_female_name_50 =梅蜜
name_lib_female_name_51 =汀娜
name_lib_female_name_52 =柏莎
name_lib_female_name_53 =玛丽
name_lib_female_name_54 =席拉
name_lib_female_name_55 =费滋
name_lib_female_name_56 =安妮
name_lib_female_name_57 =赛拉
name_lib_female_name_58 =苏珊
name_lib_female_name_59 =茉莉
name_lib_female_name_60 =尔莎
name_lib_female_name_61 =莉玛
name_lib_female_name_62 =茉莉
name_lib_female_name_63 =穆琳
name_lib_female_name_64 =玛琪
name_lib_female_name_65 =贝丝
name_lib_female_name_66 =迪雅
name_lib_female_name_67 =吉蒂
name_lib_female_name_68 =玛琪
name_lib_female_name_69 =蕾娜
name_lib_female_name_70 =赛拉
name_lib_female_name_71 =莲恩
name_lib_female_name_72 =杜达
name_lib_female_name_73 =蕾妮
name_lib_female_name_74 =维娜
name_lib_female_name_75 =琴
name_lib_female_name_76 =玛丽
name_lib_female_name_77 =玛瑞
name_lib_female_name_78 =埃拉
name_lib_female_name_79 =温迪
name_lib_female_name_80 =伊芳
name_lib_female_name_81 =贝拉
name_lib_female_name_82 =埃达
name_lib_female_name_83 =穆得
name_lib_female_name_84 =诺拉
name_lib_female_name_85 =穆琳
name_lib_female_name_86 =黛娜
name_lib_female_name_87 =多拉
name_lib_female_name_88 =托比
name_lib_female_name_89 =瑞伊
name_lib_female_name_90 =卡玛
name_lib_female_name_91 =多琳
name_lib_female_name_92 =曼婷
name_lib_female_name_93 =尤妮
name_lib_female_name_94 =佩儿
name_lib_female_name_95 =珍
name_lib_female_name_96 =诺玛
name_lib_female_name_97 =席拉
name_lib_female_name_98 =蕾卡
name_lib_female_name_99 =艾琳
name_lib_female_name_100 =科拉
name_lib_female_name_101 =嘉拉
name_lib_female_name_102 =爱丝
name_lib_female_name_103 =黛
name_lib_female_name_104 =潘妮
name_lib_female_name_105 =苏西
name_lib_female_name_106 =托比
name_lib_female_name_107 =贝蒂
name_lib_female_name_108 =诺拉
name_lib_female_name_109 =莉达
name_lib_female_name_110 =埃拉
name_lib_female_name_111 =内丽
name_lib_female_name_112 =蕾妮
name_lib_female_name_113 =维拉
name_lib_female_name_114 =梅莉
name_lib_female_name_115 =茉莉
name_lib_female_name_116 =埃达
name_lib_female_name_117 =林赛
name_lib_female_name_118 =维基
name_lib_female_name_119 =艾琳
name_lib_female_name_120 =卡玛
name_lib_female_name_121 =佩格
name_lib_female_name_122 =绮莉
name_lib_female_name_123 =阿蜜
name_lib_female_name_124 =洛怡
name_lib_female_name_125 =妮可
name_lib_female_name_126 =朱恩
name_lib_female_name_127 =托比
name_lib_female_name_128 =加莎
name_lib_female_name_129 =依芙
name_lib_female_name_130 =伊甸
name_lib_female_name_131 =席拉
name_lib_female_name_132 =昆蒂
name_lib_female_name_133 =弗丝
name_lib_female_name_134 =杰琳
name_lib_female_name_135 =艾德
name_lib_female_name_136 =玛欣
name_lib_female_name_137 =姬儿
name_lib_female_name_138 =莱儿
name_lib_female_name_139 =乔蒂
name_lib_female_name_140 =妮娜
name_lib_female_name_141 =希拉
name_lib_female_name_142 =马娜
name_lib_female_name_143 =妮雅
name_lib_female_name_144 =科拉
name_lib_female_name_145 =丝芬
name_lib_female_name_146 =可莉
name_lib_female_name_147 =潼恩
name_lib_female_name_148 =菲碧
name_lib_female_name_149 =汉纳
name_lib_female_name_150 =乔安
name_lib_female_name_151 =莎莉
name_lib_female_name_152 =莉娜
name_lib_female_name_153 =捷琳
name_lib_female_name_154 =梅莉
name_lib_female_name_155 =伊丝
name_lib_female_name_156 =李莉
name_lib_female_name_157 =珊拉
name_lib_female_name_158 =诺拉
name_lib_female_name_159 =凯伊
name_lib_female_name_160 =莉斯
name_lib_female_name_161 =佩儿
name_lib_female_name_162 =艾西
name_lib_female_name_163 =穆琳
name_lib_female_name_164 =贝拉
name_lib_female_name_165 =珊拉
name_lib_female_name_166 =旺妲
name_lib_female_name_167 =玛希
name_lib_female_name_168 =朱蒂
name_lib_female_name_169 =凯伦
name_lib_female_name_170 =蓓姬
name_lib_female_name_171 =朱莉
name_lib_female_name_172 =希拉
name_lib_female_name_173 =希瑞
name_lib_female_name_174 =特萨
name_lib_female_name_175 =罗伦
name_lib_female_name_176 =赫蒂
name_lib_female_name_177 =莉萨
name_lib_female_name_178 =罗伦
name_lib_female_name_179 =约芬
name_lib_female_name_180 =优拉
name_lib_female_name_181 =梅莉
name_lib_female_name_182 =琳
name_lib_female_name_183 =娜塔
name_lib_female_name_184 =丽丝
name_lib_female_name_185 =玛艾
name_lib_female_name_186 =维拉
name_lib_female_name_187 =维基
name_lib_female_name_188 =华莉
name_lib_female_name_189 =蓓姬
name_lib_female_name_190 =韦拉
name_lib_female_name_191 =朱蒂
name_lib_female_name_192 =维妮
name_lib_female_name_193 =凯伦
name_lib_female_name_194 =莎拉
name_lib_female_name_195 =多莉
name_lib_female_name_196 =琳娜
name_lib_female_name_197 =黛安
name_lib_female_name_198 =梅拉
name_lib_female_name_199 =凯伦
name_lib_female_name_200 =莉艾
