"# instance_formation.csv",,,,,,
"# 副本配置表",,,,,,
"# 副本ID","物件编号","物件编号脚本","物件编号脚本参数","始化计算脚本","始化脚本参数","备注"
"auto","auto","auto","auto","auto","auto","auto"
"arena_npc_7h","""6032""",30004,4072,30007,"([""star"":4,""start_level"":30,""star_up"":({31}),""rank_up"":30,""init_rule"":""arena_npc_7_3""])","影舞者·风"
"arena_npc_7h","""4133""",30004,4133,30007,"([""star"":5,""start_level"":30,""star_up"":({}),""rank_up"":30,""init_rule"":""arena_npc_7_4""])","战争女王·水"
"# 竞技场NPC对战8简单配置",,,,,,
"arena_npc_8e","""2095""",30004,2095,30007,"([""star"":5,""start_level"":27,""star_up"":({}),""rank_up"":27,""init_rule"":""arena_npc_8_0""])","科学怪人·暗  队长"
"arena_npc_8e","""4075""",30004,4075,30007,"([""star"":3,""start_level"":27,""star_up"":({28}),""rank_up"":27,""init_rule"":""arena_npc_8_1""])","影舞者·暗"
"arena_npc_8e","""4095""",30004,4095,30007,"([""star"":3,""start_level"":27,""star_up"":({28}),""rank_up"":27,""init_rule"":""arena_npc_8_2""])","欺诈师·暗"
"arena_npc_8e","""5035""",30004,5035,30007,"([""star"":4,""start_level"":27,""star_up"":({}),""rank_up"":27,""init_rule"":""arena_npc_8_3""])","泣神石像·暗"
"arena_npc_8e","""4055""",30004,4055,30007,"([""star"":4,""start_level"":27,""star_up"":({}),""rank_up"":28,""init_rule"":""arena_npc_8_4""])","圣殿骑士·暗"
"# 竞技场NPC对战8普通配置",,,,,,
"arena_npc_8n","""2095""",30004,2095,30007,"([""star"":5,""start_level"":29,""star_up"":({}),""rank_up"":27,""init_rule"":""arena_npc_8_0""])","科学怪人·暗  队长"
"arena_npc_8n","""4075""",30004,4075,30007,"([""star"":4,""start_level"":29,""star_up"":({30}),""rank_up"":27,""init_rule"":""arena_npc_8_1""])","影舞者·暗"
"arena_npc_8n","""4095""",30004,4095,30007,"([""star"":4,""start_level"":29,""star_up"":({31}),""rank_up"":27,""init_rule"":""arena_npc_8_2""])","欺诈师·暗"
"arena_npc_8n","""5035""",30004,5035,30007,"([""star"":4,""start_level"":29,""star_up"":({30}),""rank_up"":27,""init_rule"":""arena_npc_8_3""])","泣神石像·暗"
"arena_npc_8n","""4055""",30004,4055,30007,"([""star"":4,""start_level"":29,""star_up"":({}),""rank_up"":27,""init_rule"":""arena_npc_8_4""])","圣殿骑士·暗"
"# 竞技场NPC对战8困难配置",,,,,,
"arena_npc_8h","""2095""",30004,2095,30007,"([""star"":5,""start_level"":32,""star_up"":({}),""rank_up"":32,""init_rule"":""arena_npc_8_0""])","科学怪人·暗  队长"
"arena_npc_8h","""4075""",30004,4075,30007,"([""star"":5,""start_level"":32,""star_up"":({}),""rank_up"":32,""init_rule"":""arena_npc_8_1""])","影舞者·暗"
"arena_npc_8h","""4095""",30004,4095,30007,"([""star"":5,""start_level"":32,""star_up"":({}),""rank_up"":32,""init_rule"":""arena_npc_8_2""])","欺诈师·暗"
"arena_npc_8h","""5035""",30004,5035,30007,"([""star"":5,""start_level"":32,""star_up"":({}),""rank_up"":32,""init_rule"":""arena_npc_8_3""])","泣神石像·暗"
"arena_npc_8h","""4055""",30004,4055,30007,"([""star"":5,""start_level"":32,""star_up"":({}),""rank_up"":32,""init_rule"":""arena_npc_8_4""])","圣殿骑士·暗"
"# 竞技场NPC对战9简单配置",,,,,,
"arena_npc_9e","""4065""",30004,4065,30007,"([""star"":4,""start_level"":30,""star_up"":({}),""rank_up"":30,""init_rule"":""arena_npc_9_0""])","枢机主教·暗  队长"
"arena_npc_9e","""4104""",30004,4104,30007,"([""star"":4,""start_level"":30,""star_up"":({}),""rank_up"":31,""init_rule"":""arena_npc_9_1""])","鬼武士·光"
"arena_npc_9e","""2071""",30004,2071,30007,"([""star"":4,""start_level"":30,""star_up"":({}),""rank_up"":32,""init_rule"":""arena_npc_9_2""])","死神使者·火"
"arena_npc_9e","""1123""",30004,1123,30007,"([""star"":4,""start_level"":30,""star_up"":({31}),""rank_up"":30,""init_rule"":""arena_npc_9_3""])","世界树长老·水"
"arena_npc_9e","""4115""",30004,4115,30007,"([""star"":4,""start_level"":30,""star_up"":({}),""rank_up"":30,""init_rule"":""arena_npc_9_4""])","小魔女·暗"
"# 竞技场NPC对战9普通配置",,,,,,
"arena_npc_9n","""4065""",30004,4065,30007,"([""star"":4,""start_level"":32,""star_up"":({33}),""rank_up"":32,""init_rule"":""arena_npc_9_0""])","枢机主教·暗  队长"
"arena_npc_9n","""4104""",30004,4104,30007,"([""star"":4,""start_level"":32,""star_up"":({34}),""rank_up"":32,""init_rule"":""arena_npc_9_1""])","鬼武士·光"
"arena_npc_9n","""2071""",30004,2071,30007,"([""star"":4,""start_level"":32,""star_up"":({}),""rank_up"":32,""init_rule"":""arena_npc_9_2""])","死神使者·火"
"arena_npc_9n","""1123""",30004,1123,30007,"([""star"":5,""start_level"":32,""star_up"":({}),""rank_up"":32,""init_rule"":""arena_npc_9_3""])","世界树长老·水"
"arena_npc_9n","""4115""",30004,4115,30007,"([""star"":4,""start_level"":32,""star_up"":({34}),""rank_up"":32,""init_rule"":""arena_npc_9_4""])","小魔女·暗"
"# 竞技场NPC对战9困难配置",,,,,,
"arena_npc_9h","""4065""",30004,4065,30007,"([""star"":5,""start_level"":35,""star_up"":({}),""rank_up"":35,""init_rule"":""arena_npc_9_0""])","枢机主教·暗  队长"
"arena_npc_9h","""4104""",30004,4104,30007,"([""star"":5,""start_level"":35,""star_up"":({}),""rank_up"":35,""init_rule"":""arena_npc_9_1""])","鬼武士·光"
"arena_npc_9h","""2071""",30004,2071,30007,"([""star"":5,""start_level"":35,""star_up"":({}),""rank_up"":35,""init_rule"":""arena_npc_9_2""])","死神使者·火"
"arena_npc_9h","""1123""",30004,1123,30007,"([""star"":5,""start_level"":35,""star_up"":({}),""rank_up"":35,""init_rule"":""arena_npc_9_3""])","世界树长老·水"
"arena_npc_9h","""4115""",30004,4115,30007,"([""star"":5,""start_level"":35,""star_up"":({}),""rank_up"":35,""init_rule"":""arena_npc_9_4""])","小魔女·暗"
"# 好友秘密圣域",,,,,,
"secret_1","""9021""",30004,,30005,"([""rank"":2,""level"":40,""spec_skills"":({ ({6504,1}), }),""init_rule"":""friend_dungen_monster"",""is_boss"":@TRUE])",
"secret_1","""9021""",30004,,30005,"([""rank"":2,""level"":40])",
"secret_1","""9021""",30004,,30005,"([""rank"":2,""level"":40])",
"secret_1","""9021""",30004,,30005,"([""rank"":2,""level"":40])",
"# 竞技场NPC对战指引配置",,,,,,
"arena_npc_guide","""2021""",30004,2021,30007,"([""star"":2,""start_level"":3,""star_up"":({5}),""rank_up"":7,""init_rule"":""arena_npc_1_0""])","骷髅战士·火"
"arena_npc_guide","""6021""",30004,6021,30007,"([""star"":2,""start_level"":3,""star_up"":({6}),""rank_up"":11,""init_rule"":""arena_npc_1_1""])","J先生·火"
"arena_npc_guide","""4022""",30004,4022,30007,"([""star"":2,""start_level"":3,""star_up"":({7}),""rank_up"":12,""init_rule"":""arena_npc_1_2""])","赏金猎人·风"
"arena_npc_guide","""2031""",30004,2031,30007,"([""star"":2,""start_level"":3,""star_up"":({8}),""rank_up"":22,""init_rule"":""arena_npc_1_3""])","骷髅射手·火"
"arena_npc_guide","""1023""",30004,1023,30007,"([""star"":2,""start_level"":3,""star_up"":({9}),""rank_up"":6,""init_rule"":""arena_npc_1_4""])","草精·水"
"# tip：精英圣域1~10层",,,,,,
"elite_1","""9021""",30004,,30005,"([""batch"":5,""pos"":0,""is_boss"":@TRUE,""init_rule"":""elite_dungen_info""])",
"elite_2","""9021""",30004,,30005,"([""batch"":5,""pos"":0,""is_boss"":@TRUE,""init_rule"":""elite_dungen_info""])",
"elite_3","""9021""",30004,,30005,"([""batch"":5,""pos"":0,""is_boss"":@TRUE,""init_rule"":""elite_dungen_info""])",
"elite_4","""9021""",30004,,30005,"([""batch"":5,""pos"":0,""is_boss"":@TRUE,""init_rule"":""elite_dungen_info""])",
"elite_5","""9021""",30004,,30005,"([""batch"":5,""pos"":0,""is_boss"":@TRUE,""init_rule"":""elite_dungen_info""])",
"elite_6","""9021""",30004,,30005,"([""batch"":5,""pos"":0,""is_boss"":@TRUE,""init_rule"":""elite_dungen_info""])",
"elite_7","""9021""",30004,,30005,"([""batch"":5,""pos"":0,""is_boss"":@TRUE,""init_rule"":""elite_dungen_info""])",
"elite_8","""9021""",30004,,30005,"([""batch"":5,""pos"":0,""is_boss"":@TRUE,""init_rule"":""elite_dungen_info""])",
"elite_9","""9021""",30004,,30005,"([""batch"":5,""pos"":0,""is_boss"":@TRUE,""init_rule"":""elite_dungen_info""])",
"elite_10","""9021""",30004,,30005,"([""batch"":5,""pos"":0,""is_boss"":@TRUE,""init_rule"":""elite_dungen_info""])",
"# 核心圣域1",,,,,,
"hx1","""9203""",30004,9203,30005,"([""rank"":1,""star"":3,""level"":25,""is_boss"":@TRUE])","上古核心·水"
"hx1","""9103""",30004,9103,30005,"([""rank"":1,""star"":3,""level"":25,""is_boss"":@FALSE])","棱镜·水"
"hx1","""9113""",30004,9113,30005,"([""rank"":1,""star"":3,""level"":25,""is_boss"":@FALSE])","修复模块·无"
"hx1","""9103""",30004,9103,30005,"([""rank"":1,""star"":3,""level"":25,""is_boss"":@FALSE])","棱镜·水"
"# 核心圣域2",,,,,,
"hx2","""9204""",30004,9204,30005,"([""rank"":1,""star"":4,""level"":30,""is_boss"":@TRUE])","上古核心 ·光"
"hx2","""9104""",30004,9104,30005,"([""rank"":1,""star"":4,""level"":30,""is_boss"":@FALSE])","棱镜模块·光"
"hx2","""9114""",30004,9114,30005,"([""rank"":1,""star"":4,""level"":30,""is_boss"":@FALSE])","优化模块·光"
"hx2","""9104""",30004,9104,30005,"([""rank"":1,""star"":4,""level"":30,""is_boss"":@FALSE])","棱镜模块·光"
"# 核心圣域3",,,,,,
"hx3","""9201""",30004,9201,30005,"([""rank"":1,""star"":5,""level"":35,""is_boss"":@TRUE])","上古核心 ·火"
"hx3","""9101""",30004,9101,30005,"([""rank"":1,""star"":5,""level"":35,""is_boss"":@FALSE])","棱镜模块·火"
"hx3","""9111""",30004,9111,30005,"([""rank"":1,""star"":5,""level"":35,""is_boss"":@FALSE])","聚爆模块·火"
"hx3","""9101""",30004,9101,30005,"([""rank"":1,""star"":5,""level"":35,""is_boss"":@FALSE])","棱镜模块·火"
"# 核心圣域4",,,,,,
"hx4","""9205""",30004,9205,30005,"([""rank"":1,""star"":6,""level"":40,""is_boss"":@TRUE])","上古核心 ·暗"
"hx4","""9105""",30004,9105,30005,"([""rank"":1,""star"":6,""level"":40,""is_boss"":@FALSE])","棱镜模块·暗"
"hx4","""9115""",30004,9115,30005,"([""rank"":1,""star"":6,""level"":40,""is_boss"":@FALSE])","阻扰模块·暗"
"hx4","""9105""",30004,9105,30005,"([""rank"":1,""star"":6,""level"":40,""is_boss"":@FALSE])","棱镜模块·暗"
"# 核心圣域5",,,,,,
"hx5","""9202""",30004,9202,30005,"([""rank"":1,""star"":6,""level"":45,""is_boss"":@TRUE])","上古核心 ·风"
"hx5","""9112""",30004,9112,30005,"([""rank"":1,""star"":6,""level"":45,""is_boss"":@FALSE])","修复模块·风"
"hx5","""9102""",30004,9102,30005,"([""rank"":1,""star"":6,""level"":45,""is_boss"":@FALSE])","棱镜模块·风"
"hx5","""9115""",30004,9115,30005,"([""rank"":1,""star"":6,""level"":45,""is_boss"":@FALSE])","阻扰模块·风"
"# 核心圣域6",,,,,,
"hx6","""9203""",30004,9203,30005,"([""rank"":1,""star"":6,""level"":50,""is_boss"":@TRUE])","上古核心·水"
"hx6","""9103""",30004,9103,30005,"([""rank"":1,""star"":6,""level"":50,""is_boss"":@FALSE])","棱镜·水"
"hx6","""9113""",30004,9113,30005,"([""rank"":1,""star"":6,""level"":50,""is_boss"":@FALSE])","修复模块·无"
"hx6","""9103""",30004,9103,30005,"([""rank"":1,""star"":6,""level"":50,""is_boss"":@FALSE])","棱镜·水"
"# 核心圣域7",,,,,,
"hx7","""9204""",30004,9204,30005,"([""rank"":1,""star"":6,""level"":60,""is_boss"":@TRUE])","上古核心 ·光"
"hx7","""9104""",30004,9104,30005,"([""rank"":1,""star"":6,""level"":60,""is_boss"":@FALSE])","棱镜模块·光"
"hx7","""9114""",30004,9114,30005,"([""rank"":1,""star"":6,""level"":60,""is_boss"":@FALSE])","优化模块·光"
"hx7","""9104""",30004,9104,30005,"([""rank"":1,""star"":6,""level"":60,""is_boss"":@FALSE])","棱镜模块·光"
"# 核心圣域8",,,,,,
"hx8","""9201""",30004,9201,30005,"([""rank"":1,""star"":6,""level"":70,""is_boss"":@TRUE])","上古核心 ·火"
"hx8","""9101""",30004,9101,30005,"([""rank"":1,""star"":6,""level"":70,""is_boss"":@FALSE])","棱镜模块·火"
"hx8","""9111""",30004,9111,30005,"([""rank"":1,""star"":6,""level"":70,""is_boss"":@FALSE])","聚爆模块·火"
"hx8","""9101""",30004,9101,30005,"([""rank"":1,""star"":6,""level"":70,""is_boss"":@FALSE])","棱镜模块·火"
"# 核心圣域9",,,,,,
"hx9","""9205""",30004,9205,30005,"([""rank"":1,""star"":6,""level"":75,""is_boss"":@TRUE])","上古核心 ·暗"
"hx9","""9105""",30004,9105,30005,"([""rank"":1,""star"":6,""level"":75,""is_boss"":@FALSE])","棱镜模块·暗"
"hx9","""9115""",30004,9115,30005,"([""rank"":1,""star"":6,""level"":75,""is_boss"":@FALSE])","阻扰模块·暗"
"hx9","""9105""",30004,9105,30005,"([""rank"":1,""star"":6,""level"":75,""is_boss"":@FALSE])","棱镜模块·暗"
"# 核心圣域10",,,,,,
"hx10","""9202""",30004,9202,30005,"([""rank"":1,""star"":6,""level"":80,""is_boss"":@TRUE])","上古核心 ·风"
"hx10","""9112""",30004,9112,30005,"([""rank"":1,""star"":6,""level"":80,""is_boss"":@FALSE])","修复模块·风"
"hx10","""9102""",30004,9102,30005,"([""rank"":1,""star"":6,""level"":80,""is_boss"":@FALSE])","棱镜模块·风"
"hx10","""9115""",30004,9115,30005,"([""rank"":1,""star"":6,""level"":80,""is_boss"":@FALSE])","阻扰模块·风"
