"# monster.csv",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# 怪物信息表",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#编号*","备注","名字*","觉醒名字*","图档*","标记位*","星级*","觉醒阶位*","组别*","能合成的怪物*","系统购买价格*","是否是材料宠物*","技能伤害类型*","类型*","种族*","初始等级*","抽取标识","图鉴是否显示*","图鉴奖励参数*","元素*","模型id*","受创点偏移*","箭头偏移*","短描述脚本*","默认初始化初始化*","默认初始化规则*","初始技能*","关联怪物*","AI脚本*","AI脚本参数*","生命系数*","生命觉醒*","攻击系数*","攻击觉醒*","防御系数*","防御觉醒*","默认敏捷*","敏捷觉醒*","默认速度*","默认速度*","显示头像*","基准移动速度*","移动速度缩放*","攻击速度*","施法速度*","经验脚本*","经验参数*","元素经验系数*","觉醒经验系数*","最大星级*","宠物召唤碎片的数量*","光暗召唤石碎片权重","传说召唤石碎片权重","未知召唤石权重","神秘召唤石权重","火之召唤石权重","风之召唤石权重","水之召唤石权重","光暗召唤石权重","传说召唤石权重","历练召唤权重","友情召唤权重","水晶召唤权重","刻印召唤权重","预留","宠物碎片召唤","好友地下城抽取","市场1-2星权重","成长召唤卷权重","史诗召唤卷权重","能否提升技能等级*","分享描述*","觉醒描述*","觉醒描述参数*","觉醒材料*"
"auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto"
4113,"小魔女·水","monster_name_4111","monster_name_4111","""4113""",316,4,1,52,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_SUP_TYPE","@RACE_HUMAN",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M4111_w","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({982,1}),({984,1}),({985,1})}),2:({({983,1}),({984,1}),({985,1}),})])","({})",3001,"([])",80,0,-125,0,-209,0,108,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,40,0,100,0,100,0,0,100,0,100,100,0,100,100,0,100,0,0,0,0,"@FALSE",,4240,"([""pre_skill"":982, ""next_skill"":983, ])","({ ({@SEN_MS,10}), ({@MED_MS,20}), ({@SEN_WS,5}), ({@MED_WS,15}), })"
4114,"小魔女·光","monster_name_4111","monster_name_4111","""4114""",317,4,1,52,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_ATK_TYPE","@RACE_HUMAN",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M4111_l","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({966,1}),({968,1}),({969,1})}),2:({({967,1}),({968,1}),({969,1}),})])","({})",3001,"([])",70,0,-105,0,-229,0,108,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,40,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,"@FALSE",,4240,"([""pre_skill"":966, ""next_skill"":967, ])","({ ({@SEN_MS,10}), ({@MED_MS,20}), ({@SEN_LS,5}), ({@MED_LS,15}), })"
4115,"小魔女·暗","monster_name_4111","monster_name_4111","""4115""",318,4,1,52,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_SUP_TYPE","@RACE_HUMAN",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_DARK","M4111_d","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({970,1}),({972,1}),({973,1})}),2:({({971,1}),({972,1}),({973,1}),})])","({})",3001,"([])",35,0,-80,0,-215,0,108,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,40,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,"@FALSE",,4240,"([""pre_skill"":970, ""next_skill"":971, ])","({ ({@SEN_MS,10}), ({@MED_MS,20}), ({@SEN_DS,5}), ({@MED_DS,15}), })"
4124,"教廷骑士·光","monster_name_4121","monster_name_4121","""4124""",344,5,1,58,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_HP_TYPE","@RACE_HUMAN",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M4121_l","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({1221,1}),({1222,1}),({1223,1}),({1225,1})}),2:({({1221,1}),({1222,1}),({1223,1}),({1225,1}),({1226,1})})])","({})",3001,"([])",-30,0,-83,0,118,0,100,15,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,50,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,"@FALSE","share_desc_4121",4240,"([""new_attrib"":({@ATTRIB_AGI, ""15""}), ])","({ ({@SEN_MS,15}), ({@MED_MS,10}), ({@SEN_LS,20}), ({@MED_LS,15}), })"
4131,"战争女王·火","monster_name_4131","monster_name_4131","""4131""",163,5,1,15,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_ATK_TYPE","@RACE_HUMAN",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_FIRE","M4131_f","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({178,1}),({179,1}),({180,1}),({534,1})}),2:({({178,1}),({179,1}),({180,1}),({534,1}),({539,1})})])","({})",3001,"([])",95,0,32,0,-85,0,100,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,50,0,100,0,100,100,0,0,0,100,100,0,100,100,0,100,0,0,0,100,"@FALSE","share_desc_4131",4240,"([""new_attrib"":({@ATTRIB_RES, ""25%""}), ])","({ ({@SEN_MS,15}), ({@MED_MS,10}), ({@SEN_FS,20}), ({@MED_FS,15}), })"
4132,"战争女王·风","monster_name_4131","monster_name_4131","""4132""",164,5,1,15,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_ATK_TYPE","@RACE_HUMAN",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_STORM","M4131_s","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({181,1}),({182,1}),({183,1}),({535,1})}),2:({({181,1}),({182,1}),({183,1}),({535,1}),({540,1})})])","({})",3001,"([])",164,0,-183,0,18,0,100,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,50,0,100,0,100,0,100,0,0,100,100,0,100,100,0,100,0,0,0,100,"@FALSE","share_desc_4131",4240,"([""new_attrib"":({@ATTRIB_RES, ""25%""}), ])","({ ({@SEN_MS,15}), ({@MED_MS,10}), ({@SEN_SS,20}), ({@MED_SS,15}), })"
4133,"战争女王·水","monster_name_4131","monster_name_4131","""4133""",165,5,1,15,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_HP_TYPE","@RACE_HUMAN",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M4131_w","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({184,1}),({185,1}),({186,1}),({536,1})}),2:({({184,1}),({185,1}),({186,1}),({536,1}),({541,1})})])","({})",3001,"([])",306,0,-163,0,-128,0,100,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,50,0,100,0,100,0,0,100,0,100,100,0,100,100,0,100,0,0,0,100,"@FALSE","share_desc_4131",4240,"([""new_attrib"":({@ATTRIB_CRT, ""15%""}), ])","({ ({@SEN_MS,15}), ({@MED_MS,10}), ({@SEN_WS,20}), ({@MED_WS,15}), })"
4134,"战争女王·光","monster_name_4131","monster_name_4131","""4134""",166,5,1,15,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_ATK_TYPE","@RACE_HUMAN",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M4131_l","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({172,1}),({173,1}),({174,1}),({532,1})}),2:({({172,1}),({173,1}),({174,1}),({532,1}),({537,1})})])","({})",3001,"([])",226,0,-123,0,-68,0,100,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,50,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,"@FALSE","share_desc_4131",4240,"([""new_attrib"":({@ATTRIB_CRT, ""15%""}), ])","({ ({@SEN_MS,15}), ({@MED_MS,10}), ({@SEN_LS,20}), ({@MED_LS,15}), })"
4135,"战争女王·暗","monster_name_4131","monster_name_4131","""4135""",167,5,1,15,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_ATK_TYPE","@RACE_HUMAN",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_DARK","M4131_d","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({175,1}),({176,1}),({177,1}),({533,1})}),2:({({175,1}),({176,1}),({177,1}),({533,1}),({538,1})})])","({})",3001,"([])",139,0,-63,0,-35,0,100,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,50,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,"@FALSE","share_desc_4131",4240,"([""new_attrib"":({@ATTRIB_CRT, ""15%""}), ])","({ ({@SEN_MS,15}), ({@MED_MS,10}), ({@SEN_DS,20}), ({@MED_DS,15}), })"
5031,"泣神石像·火","monster_name_5031","monster_name_5031","""5031""",168,3,1,16,,"([""money"":50,])","@FALSE","@SKILL_DEF_TYPE","@MONSTER_DEF_TYPE","@RACE_GOD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_FIRE","M5031_f","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({391,1}),({392,1}),}),2:({({391,1}),({392,1}),({393,1})})])","({})",3001,"([])",-156,0,-432,0,128,0,96,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,0,0,100,100,100,0,0,0,0,100,100,100,100,100,100,100,0,0,0,"@FALSE",,4240,"([""new_skill"":393, ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_FS,15}), ({@PRI_FS,10}), })"
5032,"泣神石像·风","monster_name_5031","monster_name_5031","""5032""",169,3,1,16,4102,"([""money"":50,])","@FALSE","@SKILL_DEF_TYPE","@MONSTER_DEF_TYPE","@RACE_GOD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_STORM","M5031_s","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({394,1}),({395,1}),({495,1})}),2:({({394,1}),({395,1}),({396,1}),({495,1})})])","({})",3001,"([])",-63,0,-455,0,58,0,95,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,0,0,100,100,0,100,0,0,0,100,100,100,100,100,100,100,0,0,0,"@FALSE",,4240,"([""new_skill"":396, ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_SS,15}), ({@PRI_SS,10}), })"
5033,"泣神石像·水","monster_name_5031","monster_name_5031","""5033""",170,3,1,16,,"([""money"":50,])","@FALSE","@SKILL_DEF_TYPE","@MONSTER_DEF_TYPE","@RACE_GOD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M5031_w","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({397,1}),({398,1}),({399,1})}),2:({({397,1}),({398,1}),({399,1}),({496,1})})])","({})",3001,"([])",-53,0,-459,0,62,0,95,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,0,0,100,100,0,0,100,0,0,100,100,100,100,100,100,100,0,0,0,"@FALSE",,4240,"([""new_skill"":496, ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_WS,15}), ({@PRI_WS,10}), })"
5034,"泣神石像·光","monster_name_5031","monster_name_5031","""5034""",171,3,1,16,,"([""money"":50,])","@FALSE","@SKILL_DEF_TYPE","@MONSTER_DEF_TYPE","@RACE_GOD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M5031_l","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({385,1}),({386,1}),({494,1})}),2:({({385,1}),({386,1}),({387,1}),({494,1})})])","({})",3001,"([])",-88,0,-436,0,64,0,96,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,100,0,0,0,"@FALSE",,4240,"([""new_skill"":387, ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_LS,15}), ({@PRI_LS,10}), })"
5035,"泣神石像·暗","monster_name_5031","monster_name_5031","""5035""",172,3,1,16,,"([""money"":50,])","@FALSE","@SKILL_DEF_TYPE","@MONSTER_DEF_TYPE","@RACE_GOD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_DARK","M5031_d","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({388,1}),({389,1}),({390,1})}),2:({({388,1}),({389,1}),({390,1}),({915,1})})])","({})",3001,"([])",-104,0,-424,0,88,0,94,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,100,0,0,0,"@FALSE",,4240,"([""new_attrib"":({@ATTRIB_RES, ""25%""}), ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_DS,15}), ({@PRI_DS,20}), })"
5041,"水晶仙子·火","monster_name_5041","monster_name_5041","""5041""",173,3,1,31,4102,"([""money"":50,])","@FALSE","@SKILL_SUP_TYPE","@MONSTER_SUP_TYPE","@RACE_GOD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_FIRE","M5041_f","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({427,1}),({429,1}),({430,1})}),2:({({427,1}),({429,1}),({430,1}),({499,1})})])","({})",3001,"([])",-139,0,-238,0,-223,0,113,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,0,0,100,100,100,0,0,0,0,100,100,100,100,100,100,100,0,0,0,"@FALSE",,4240,"([""new_skill"":499, ])","({ ({@MED_MS,2}), ({@PRI_MS,15}), ({@MED_FS,2}), ({@PRI_FS,20}), })"
5042,"水晶仙子·风","monster_name_5041","monster_name_5041","""5042""",174,3,1,31,,"([""money"":50,])","@FALSE","@SKILL_SUP_TYPE","@MONSTER_SUP_TYPE","@RACE_GOD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_STORM","M5041_s","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({432,1}),({434,1}),({500,1})}),2:({({432,1}),({434,1}),({435,1}),({500,1})})])","({})",3001,"([])",-135,0,-352,0,-133,0,113,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,0,0,100,100,0,100,0,0,0,100,100,100,100,100,100,100,0,0,0,"@FALSE",,4240,"([""new_skill"":435, ])","({ ({@MED_MS,2}), ({@PRI_MS,15}), ({@MED_SS,2}), ({@PRI_SS,20}), })"
5043,"水晶仙子·水","monster_name_5041","monster_name_5041","""5043""",175,3,1,31,,"([""money"":50,])","@FALSE","@SKILL_SUP_TYPE","@MONSTER_SUP_TYPE","@RACE_GOD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M5041_w","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({436,1}),({438,1}),({439,1})}),2:({({436,1}),({438,1}),({439,1}),({501,1})})])","({})",3001,"([])",-143,0,-382,0,-105,0,113,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,0,0,100,100,0,0,100,0,0,100,100,100,100,100,100,100,0,0,0,"@FALSE",,4240,"([""new_skill"":501, ])","({ ({@MED_MS,2}), ({@PRI_MS,15}), ({@MED_WS,2}), ({@PRI_WS,20}), })"
5044,"水晶仙子·光","monster_name_5041","monster_name_5041","""5044""",176,3,1,31,,"([""money"":50,])","@FALSE","@SKILL_SUP_TYPE","@MONSTER_SUP_TYPE","@RACE_GOD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M5041_l","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({419,1}),({421,1}),({422,1})}),2:({({419,1}),({421,1}),({422,1}),({497,1})})])","({})",3001,"([])",-111,0,-344,0,-145,0,113,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,100,0,0,0,"@FALSE",,4240,"([""new_skill"":497, ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_LS,15}), ({@PRI_LS,10}), })"
5045,"水晶仙子·暗","monster_name_5041","monster_name_5041","""5045""",177,3,1,31,,"([""money"":50,])","@FALSE","@SKILL_SUP_TYPE","@MONSTER_SUP_TYPE","@RACE_GOD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_DARK","M5041_d","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({423,1}),({425,1}),({498,1})}),2:({({423,1}),({425,1}),({426,1}),({498,1})})])","({})",3001,"([])",-159,0,-288,0,-163,0,113,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,100,0,0,0,"@FALSE",,4240,"([""new_skill"":426, ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_DS,15}), ({@PRI_DS,10}), })"
5051,"元素体·火","monster_name_5051","monster_name_5051","""5051""",329,3,1,56,,"([""money"":50,])","@FALSE","@SKILL_DEF_TYPE","@MONSTER_DEF_TYPE","@RACE_GOD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_FIRE","M5051_f","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({1208,1}),({1209,1}),}),2:({({1208,1}),({1209,1}),({1210,1}),})])","({})",3001,"([])",-158,0,-358,0,46,0,97,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,0,0,100,100,100,0,0,0,0,100,100,100,100,100,100,100,0,0,0,"@FALSE",,4240,"([""new_skill"":1210, ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_FS,15}), ({@PRI_FS,10}), })"
5052,"元素体·风","monster_name_5051","monster_name_5051","""5052""",330,3,1,56,,"([""money"":50,])","@FALSE","@SKILL_DEF_TYPE","@MONSTER_DEF_TYPE","@RACE_GOD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_STORM","M5051_s","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({1211,1}),({1212,1}),}),2:({({1211,1}),({1212,1}),({1213,1}),})])","({})",3001,"([])",-168,0,-368,0,66,0,97,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,0,0,100,100,0,100,0,0,0,100,100,100,100,100,100,100,0,0,0,"@FALSE",,4240,"([""new_skill"":1213, ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_SS,15}), ({@PRI_SS,10}), })"
5053,"元素体·水","monster_name_5051","monster_name_5051","""5053""",331,3,1,56,,"([""money"":50,])","@FALSE","@SKILL_DEF_TYPE","@MONSTER_DEF_TYPE","@RACE_GOD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M5051_w","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({1215,1}),({1216,1}),}),2:({({1215,1}),({1216,1}),({1217,1}),})])","({})",3001,"([])",-174,0,-348,0,52,0,97,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,0,0,100,100,0,0,100,0,0,100,100,100,100,100,100,100,0,0,0,"@FALSE",,4240,"([""new_skill"":1217, ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_WS,15}), ({@PRI_WS,10}), })"
5054,"元素体·光","monster_name_5051","monster_name_5051","""5054""",332,3,1,56,,"([""money"":50,])","@FALSE","@SKILL_DEF_TYPE","@MONSTER_DEF_TYPE","@RACE_GOD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M5051_l","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({1200,1}),({1201,1}),}),2:({({1200,1}),({1201,1}),({1202,1}),})])","({})",3001,"([])",-178,0,-348,0,66,0,97,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,100,100,0,0,0,0,0,100,100,100,0,0,100,0,100,0,0,0,0,"@FALSE",,4240,"([""new_skill"":1202, ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_LS,15}), ({@PRI_LS,10}), })"
5055,"元素体·暗","monster_name_5051","monster_name_5051","""5055""",333,4,1,56,,"([""money"":50,])","@FALSE","@SKILL_DEF_TYPE","@MONSTER_DEF_TYPE","@RACE_GOD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_DARK","M5051_d","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({1204,1}),({1205,1}),({1206,1}),}),2:({({1204,1}),({1205,1}),({1206,1}),({1207,1}),})])","({})",3001,"([])",-84,0,-162,0,76,0,97,15,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,40,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,100,0,0,0,"@FALSE",,4240,"([""new_attrib"":({@ATTRIB_AGI, ""15""}), ])","({ ({@SEN_MS,5}), ({@MED_MS,15}), ({@SEN_DS,10}), ({@MED_DS,20}), })"
5061,"竖琴仙子·火","monster_name_5061","monster_name_5061","""5061""",178,3,1,48,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_ATK_TYPE","@RACE_GOD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_FIRE","M5061_f","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({945,1}),({946,1}),({947,1})}),2:({({945,1}),({946,1}),({947,1}),({948,1})})])","({})",3001,"([])",-209,0,-37,0,-235,0,98,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,0,0,100,100,100,0,0,0,0,100,100,100,100,100,100,100,0,0,0,"@FALSE",,4240,"([""new_attrib"":({@ATTRIB_CRT, ""15%""}), ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_FS,15}), ({@PRI_FS,10}), })"
5062,"竖琴仙子·风","monster_name_5061","monster_name_5061","""5062""",179,3,1,48,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_ATK_TYPE","@RACE_GOD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_STORM","M5061_s","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({949,1}),({950,1}),({951,1})}),2:({({949,1}),({950,1}),({951,1}),({952,1})})])","({})",3001,"([])",-220,0,-29,0,-231,0,98,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,0,0,100,100,0,100,0,0,0,100,100,100,100,100,100,100,0,0,0,"@FALSE",,4240,"([""new_attrib"":({@ATTRIB_CRT, ""15%""}), ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_SS,15}), ({@PRI_SS,10}), })"
5063,"竖琴仙子·水","monster_name_5061","monster_name_5061","""5063""",180,3,1,48,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_ATK_TYPE","@RACE_GOD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M5061_w","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({953,1}),({954,1}),({955,1})}),2:({({953,1}),({954,1}),({955,1}),({956,1})})])","({})",3001,"([])",-230,0,-31,0,-221,0,98,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,0,0,100,100,0,0,100,0,0,100,100,100,100,100,100,100,0,0,0,"@FALSE",,4240,"([""new_attrib"":({@ATTRIB_CRT, ""15%""}), ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_WS,15}), ({@PRI_WS,10}), })"
5064,"竖琴仙子·光","monster_name_5061","monster_name_5061","""5064""",181,3,1,48,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_ATK_TYPE","@RACE_GOD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M5061_l","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({937,1}),({938,1}),({939,1})}),2:({({937,1}),({938,1}),({939,1}),({940,1})})])","({})",3001,"([])",-199,0,-35,0,-245,0,98,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,100,0,0,0,"@FALSE",,4240,"([""new_attrib"":({@ATTRIB_CRT, ""15%""}), ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_LS,15}), ({@PRI_LS,10}), })"
5065,"竖琴仙子·暗","monster_name_5061","monster_name_5061","""5065""",182,3,1,48,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_ATK_TYPE","@RACE_GOD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_DARK","M5061_d","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({941,1}),({942,1}),({943,1})}),2:({({941,1}),({942,1}),({943,1}),({944,1})})])","({})",3001,"([])",-219,0,-41,0,-232,0,98,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,100,0,0,0,"@FALSE",,4240,"([""new_attrib"":({@ATTRIB_CRT, ""15%""}), ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_DS,15}), ({@PRI_DS,10}), })"
